C=C1CCC(C(=O)NC[C@H]([NH2+]CCOC)c2ccccc2OC)CC1,ZINC001198885339
COc1ccc([C@@H](OC)[C@@H](C)NC(=O)Nc2ccc(NC(C)=O)c(OC)c2)cc1,ZINC000536749773
COCC(=O)N[C@H](CNC(=O)C(C)(C)C(C)C)C1CCCCC1,ZINC001500531660
CCc1c(C(=O)NC[C@H]2CC[N@H+](C[C@@H](C)CC(C)C)C2)cnn1C,ZINC001418676331
C[C@H](N1CCN(C(=O)CCCOc2ccccc2Cl)CC1)C(F)(F)F,ZINC000488487787
CC(C)(C)C(=O)N1C[C@@H]2CCN(C(=O)CNC(=O)N3CCCC3)[C@@H]2C1,ZINC001682217765
C[C@H]1C[C@@H](NC(=O)CSCC(=O)N(C)C2CCCCC2)CCS1(=O)=O,ZINC000887191247
Cc1nn[nH]c1C(=O)N1CC[C@@H]([NH2+]CCN2CCCC2=O)C[C@H]1C,ZINC001044703755
Cc1ccccc1[C@H](C)CC(=O)N[C@@H]1CCCC[C@H]1[NH2+]Cc1cnn(C)n1,ZINC001228924704
COc1cccc(-c2ncnc3cc(C#N)ccc32)c1C,ZINC001238980805
CC(C)[N@@H+]1CC[C@@]2(CCN(C(=O)[C@H]3CN(C)C(=O)N3)C2)C1,ZINC001041545590
Cc1cccc(OCCCNC(=O)[C@H](NC(=O)C2CC2)[C@@H](C)O)c1,ZINC000779492666
C[C@@H]1CN(C(=O)c2cncc(NS(C)(=O)=O)c2)c2ccc(F)cc2O1,ZINC000503401605
COC(=O)c1cc(S(=O)(=O)NCc2ccc(F)cc2)c(C)o1,ZINC000166903510
CC[C@H](c1ccc(F)cc1F)N1C[C@@H](O)[C@H](NC(=O)c2cnco2)C1,ZINC001077473945
CN(Cc1ccncc1)[C@H]1CC(C)(C)Oc2cc(F)ccc21,ZINC000368018234
Cc1cn(C2CCCCC2)[nH]c1=NC(=O)N1C[C@@H]2CCCC[C@@H]2C1,ZINC000542398678
O=C([O-])[C@]12CN(C(=O)Cc3cccc(Br)c3)C[C@H]1CCCC2,ZINC000621615409
O=C(N[C@H]1C[C@@H]([NH2+]Cc2ncccn2)C1)c1cnc2ccccn21,ZINC001022333423
CCc1ccnc(C(=O)N[C@H](C)CNC(=O)[C@@H]2CC3CCC2CC3)c1,ZINC001376994365
CC[C@@H](CSc1ccccc1)NC(=O)C[C@H]1[NH2+]Cc2ccccc21,ZINC000659314177
COc1ccc(OCCN(CC[NH3+])CC(F)(F)F)cc1,ZINC000231615514
COC(=O)c1c(F)cccc1NC(=O)C(=O)N1CC[NH2+][C@@H](C(C)C)C1,ZINC000591302930
C[C@H](NC(=O)NC1CCC(C(F)F)CC1)c1ccc([N+](=O)[O-])cc1,ZINC000458885659
C[C@H](NC(=O)CN1CCC(C)CC1)[C@H]1CCC[N@H+](CCO)C1,ZINC001366227430
CC1(C)[C@H](C[NH2+]C[C@H](O)c2ccc(C#N)cc2)C1(F)F,ZINC000853113075
CC(C)C[C@@H](C)CN1CC(NC(=O)CN2CCOCC2=O)C1,ZINC001366928890
CN(CCCNc1cc(Cl)c(=O)[nH]n1)C(=O)C[C@H]1CCCCO1,ZINC001109402771
O=C(Nc1nc2c(cccc2Br)s1)N1CCC[C@H](CCO)C1,ZINC000672837463
C[N@H+](CCOCC(F)F)[C@@H]1CCN(C(=O)c2ccc(Cl)cc2)C1,ZINC001193630426
Cc1ccccc1CC(=O)N1CC(N(C)C(=O)c2ccn[nH]2)C1,ZINC000953778850
CN(C)C(=O)c1cccc(C[NH2+]Cc2cnn(Cc3ccc(C(F)(F)F)cc3)c2)c1,ZINC000494548166
Cc1nnc(C[NH2+]C2CCC(NC(=O)CC3CCC3)CC2)n1C1CC1,ZINC001026470429
C[C@@]1(C(=O)N2CC(n3cc(C[NH2+]CCCCCF)nn3)C2)C=CCC1,ZINC001105303919
CCOC(=O)[C@H](c1cccnc1)N(C)C(=O)CO[C@H]1CCOC1,ZINC001413566930
C[C@@H]1[C@@H](NC(=O)[C@H]2CCCN2C(=O)C(C)(C)C)CC[N@@H+]1CC(=O)N(C)C,ZINC001088586464
Cc1ccccc1CN(C)C(=O)C(=O)N1CCC[C@](O)(C2CC2)C1,ZINC000658427899
CCCNC(=O)CS(=O)(=O)[C@H](C)[C@H](C)O,ZINC000172886743
C[C@H]1CCN(C(=O)c2noc(-c3cccc(F)c3)n2)[C@H](C(=O)[O-])C1,ZINC001594410623
CC[C@@H](C[NH2+]C1CCN(CC(=O)OC)CC1)Oc1ccccc1C(F)(F)F,ZINC000183338888
CC[C@@H](C)[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)Nc1ccc(OC)cn1,ZINC000607941795
CCOCc1cc(C[N@H+]2CC[C@H](C(=O)[O-])C2)ccc1OC,ZINC000820382713
COc1ccccc1Oc1ccc(C(=O)N[C@@H](C)COCC(F)(F)F)nc1,ZINC000448814945
Cc1cc([N-]S(=O)(=O)c2ccc(Cl)cc2F)ccc1[N+](=O)[O-],ZINC000537652148
CC[C@H]1CN(C(=O)c2cc3c(cc(Br)cc3F)[nH]2)[C@@H](CC)CN1C(C)=O,ZINC000471746927
C[C@@H]1C[C@@H](NC(=O)NCc2ccc3sccc3c2)CO1,ZINC000335428316
CN(C(=O)[C@H]1CC12CCCC2)[C@@H]1CCN(C(=O)CCc2ccon2)C1,ZINC000938860418
CC1(CC(=O)N[C@]23CCC[C@H]2C[N@@H+]([C@H]2CCNC2=O)C3)CC1,ZINC001111813792
CC#CCCCC(=O)NC[C@H](C)[NH2+]CC(=O)N1CCOCC1,ZINC001317261279
CC(=O)N[C@H]1CCCN(C(=O)CSCCc2c(Cl)cccc2Cl)C1,ZINC000419505962
CCOCOc1ccc(CNc2ccccc2CO)cc1,ZINC000782965501
Cc1ccc(-c2cc(C(=O)N[C@@H](C)c3ccc4c(c3)OCCCO4)[nH]n2)o1,ZINC000091563372
COC(=O)[C@H]1CC[C@H]([NH2+]Cc2ccc(OC)c(F)c2)C1,ZINC000792199313
C[C@H]([NH2+]C[C@@H]1CC[C@@H](C(=O)N(C)C)O1)c1cccc(N2CCOC2=O)c1,ZINC000775420139
CC1CC(NC(=O)NCc2ccc(N3C(=O)N[C@@](C)(C4CC4)C3=O)cc2)C1,ZINC000790769631
C[C@@H](O)C[C@@H]1CCCN1CCNS(=O)(=O)c1ccccc1,ZINC000269784305
COc1cc(C)c(S(=O)(=O)NCc2nccn2C(F)F)cc1OC,ZINC000470761930
C(CO[C@H]1CCOC1)N[C@@H]1CC[N@H+]2CCC[C@@H]2C1,ZINC000724975752
Cc1ccc(F)c(C(=O)NC[C@H]2CCN2C(=O)CC(C)(C)C)c1F,ZINC000951958544
C[N@H+](C[C@@H]1CCCN1C(=O)c1nc[nH]n1)C[C@H]1CCCOC1,ZINC000960923115
O=C(NCc1nc(-c2cccs2)c[nH]1)c1cc(F)cc(Cl)c1[O-],ZINC000436916336
C[C@H]1C[N@H+](C)CC[C@@H]1Nc1cccc(COCc2ccco2)c1,ZINC000537397354
CCOC(=O)[C@H]1CCCCN1Cc1ncc(F)cn1,ZINC001235010726
N#CCN1CCC[C@]2(CCN(C(=O)c3coc(C(F)(F)F)n3)C2)C1,ZINC001040280727
COCCOC[C@H](C)NS(=O)(=O)c1ccc(OC)c(C(=O)[O-])c1,ZINC000831762957
C[C@@H]1C[C@@H](C)[C@H](C(=O)Nc2ccc(N3CCC3=O)cc2)O1,ZINC000558617422
CC(C)[N@@H+]1CCC[C@H](CNC(=O)[C@@H]2CCN(CC(F)(F)F)C2)C1,ZINC000471950450
CCN(C(=O)c1cc(C)no1)[C@@H]1CCCN(C(=O)c2cocn2)CC1,ZINC001016031217
C[C@@H]1C[C@H]([NH2+]CCCC[P@@](=O)([O-])O)CCN1Cc1ccccc1,ZINC001256530837
CC(C)CCC[N@@H+]1C[C@@H]2[C@@H](CNC(=O)CC3CCCC3)[C@@H]2C1,ZINC001675493488
CCCCc1ccc(C(=O)CCC(=O)NCCc2cccs2)cc1,ZINC000511717187
CCC(O)(CC)CN(C)Cc1nnc(C2CC2)n1C1CC1,ZINC000626111095
CN(C[C@@H](O)CN1CCOCC1)C(=O)[C@@H]1CCCN(c2nc3ccccc3s2)C1,ZINC000674367864
COCCO[C@@H]1C[C@H](CO)C[N@H+](C[C@H](O)CN(C)C2CC2)C1,ZINC000352349246
CCCN1CCO[C@H](CNC(=O)c2ccc(F)cc2F)C1,ZINC001035596317
O=C(Nc1ccc2c(c1)OCO2)N(Cc1ccccc1)[C@H](CO)C1CC1,ZINC000136625760
CCc1ocnc1C(=O)N[C@@H]1CC[C@H](C)N(C(=O)C(C)(C)F)C1,ZINC001018047057
C[C@H]1CN(C(=O)[C@H]2CCCN(C(N)=O)C2)C[C@H]1C,ZINC000362529688
CCc1ccc(C(=O)O[C@@H](C)C(=O)N(CC)CC)c(O)c1,ZINC000787867072
Cc1nc(C)c(CN2CCO[C@H](c3ccc(F)cc3Cl)C2)s1,ZINC000187849059
O=C(COC(=O)c1cc(=O)cc[nH]1)C1CCCC1,ZINC000924133977
Cc1ncc(C(=O)N(C)C2CN(Cc3cc(C#N)ccc3F)C2)s1,ZINC001042527740
CC[C@@](C)(O)CC(=O)N1CC2(C1)CC[C@@H](C(=O)N1CC=CC1)O2,ZINC001274684169
CC(C)(C)c1ccc(CNC(=O)N2CC[C@@H](O)CC23CCC3)o1,ZINC000869129164
COCC[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ccc(C#N)nn1,ZINC000897363329
C[C@H](C#N)C(=O)NCC[C@@H]1CN(C(=O)C2(C)CCC(F)(F)CC2)C[C@H]1C,ZINC001282561502
COC(C)(C)CNC(=O)CC1(CC(=O)NCC(C)(C)OC)CCCC1,ZINC000080696834
COC(=O)C(C)(C)n1ccc(NC(=O)Nc2cc(C)cc(C[NH3+])c2)n1,ZINC000595235465
CC(C)(C(=O)CSCc1ccccn1)c1ccccc1,ZINC000600580778
COc1ncccc1C[N@@H+]1CC[C@H](C)[C@H]1CO,ZINC000189736239
CC[C@@H]1CCCCN1C(=O)COC(=O)c1sc(NC2CC2)nc1C,ZINC000770077962
CC[C@H](CNC(=O)c1ccc(Cl)[nH]1)NC(=O)Cn1nccn1,ZINC001531471054
CCCCC[C@@H]1CCC[N@H+]1C[C@H](O)c1ccccn1,ZINC000851817522
CC[C@H](O[C@H]1CCC[C@H](C)C1)C(=O)NCc1ccccc1-c1cc(C(=O)[O-])n[nH]1,ZINC001595355129
CCN1[C@H](C)CN(C(=O)[C@H]2CCCN2C(=O)c2ccccc2)C[C@@H]1C,ZINC000640606081
O=C(NC[C@]1(Cc2ccc(F)cc2)CCC[C@@H]1O)N1CC(Cc2ccccc2)C1,ZINC000683225013
CN1CC[N@@H+](Cc2c[nH]nc2-c2ccccc2)C[C@H]1Cc1ccccc1,ZINC000342840477
O=C(Cc1cc(Cl)ccc1Cl)N[C@@H](CCO)c1cccs1,ZINC000768874392
CC[C@H](CNC(=O)c1cnc(C2CC2)o1)[NH2+]CC1CC(C)(C)C1,ZINC001269417183
CC1(CCC(=O)OCC2CCOCC2)CC1,ZINC000910038001
C=C(C)CC[N@@H+]1CC[C@H](NC(=O)Cc2ccccc2COC)C[C@@H]1C,ZINC000947796383
C=C[C@](C)(O)CC(=O)NC[C@]12CCC[C@H]1[N@@H+](CC(=C)C)CC2,ZINC001107381348
CC[NH+](CC)CCNC(=O)c1cc(C(=O)OC)ccc1O,ZINC001192379440
CC[C@H](C)c1ccc(C(=O)NC2(CNC(=O)[C@H](C)COC)CC2)cc1,ZINC001410693136
CC[C@H]1CCCN1C(=O)C(=O)N(C)[C@H]1C[N@@H+](CC(C)C)C[C@@H]1O,ZINC001047588113
O=C(N[C@@H]1CC=CCC1)C1(Cc2ccccc2)CCOCC1,ZINC000449946801
CC[N@@H+](C)CCC(=O)N(CCO)CCNC(=O)C1(F)CCOCC1,ZINC001058817407
Cc1oncc1CN1CCC(NC(=O)[C@@H]2CCOC[C@@H]2C)CC1,ZINC001003584577
C[C@@H]([NH2+]CC[C@@H]1CN(C(=O)Cn2nccn2)C[C@H]1C)c1ncccn1,ZINC001104242847
COC[C@@H]1CCCN(S(=O)(=O)c2ccccc2O)C1,ZINC000234746672
C[N@H+](Cc1ccsc1)C[C@@H]1CCN(C(=O)c2ccc(Cl)cn2)C1,ZINC001029890369
CC(C)C[N@H+](C)CCC[NH2+][C@H](C)[C@@H]1C[C@H]1C,ZINC000651865383
C=C(C)Cn1c(CCCCCO)nnc1N1CC[C@@H](C(N)=O)C1,ZINC001342154035
CC[N@H+]1CC[C@H]1CNC(=O)Nc1cc(F)c(OC)cc1OC,ZINC000878906722
COC(=O)N1CCC(CNC(=S)Nc2ccc(Cl)c(Cl)c2)CC1,ZINC000795149442
Cc1ccc(N[C@@H](CNC(=O)[C@]2(C)CCCOC2)C2CC2)nn1,ZINC001096715239
CCO[C@H]1C[C@H](N(C)C(=O)c2ccc(OCc3noc(C)n3)cc2)C1(CC)CC,ZINC000530738488
C[C@@H]([NH3+])C[C@H](C)NC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,ZINC000582360378
C=CCN(CC(=O)OCC)Cc1ncc(C(=O)OC)s1,ZINC000893959280
CCc1occc1C(=O)NC[C@H]1CCC[C@H]1NC(=O)Cn1ccnc1,ZINC000946241099
CC(C)=CC(=O)N1C[C@@H]2C[C@H]1CN2C[C@@H](O)c1cc(F)ccc1F,ZINC001032261974
CCn1cc(CNC(=O)N2CC[C@H](C)C3(CCC3)C2)nn1,ZINC000661721996
Cc1c([C@@H](C)NC(=O)N2CCOC(C3CC3)(C3CC3)C2)cnn1C,ZINC001552406501
CCC[C@@H](C(=O)NC/C=C/c1cccnc1)c1ccc(Cl)cc1,ZINC000615218797
CC[C@H](Cc1ccccc1)N(C)C(=O)C(=O)Nc1cccc(F)c1F,ZINC000266705933
C[C@H](C(=O)N1CCOC[C@@H]1[C@H]1CCC[C@@H]1O)[N@@H+](C)Cc1ccccc1,ZINC000286357613
COc1cc(NC(=O)N2C[C@H](C)[C@](C)(CO)C2)ccc1NC(C)=O,ZINC000665593409
CC[C@@H]1CN(C(=O)c2cnn(CC)c2C)CC[C@H]1[NH2+]CCCF,ZINC001323158755
COc1ccc(C(C)(C)C(=O)N[C@@H]2COc3ccccc3[C@H]2O)cc1,ZINC000290672765
C#CC[N@H+]1CC[C@H](N(CC)C(=O)c2ccc3cccnc3c2)C1,ZINC001033992627
CC(C)[C@H](NC=O)C(=O)O[C@@H](C)CC(C)(C)C#N,ZINC000860870397
COc1ccc(CNC(=O)NC/C=C/C2CC2)nc1,ZINC001344556351
CC(C)(C)[C@@H]1CCC[N@H+](Cc2nccc(N)n2)CC1,ZINC000269729926
COCc1ccc([C@@H]2CCCN2S(=O)(=O)c2cc([O-])cc(F)c2)o1,ZINC000632225236
CCc1[nH]ccc1C(=O)N1C[C@H]2CN(C(=O)C(C)(C)C(F)F)C[C@@]2(C)C1,ZINC000992873321
CC(C)C[C@@H](C(=O)NCC(=O)Nc1ccccc1)N1CCCCC1=O,ZINC000267942692
CC(=O)N1CC[C@@H]1CN(C)C(=O)c1coc(C(N)=O)c1,ZINC000978033394
CCCC[NH2+][C@H](CO)CNC(=O)[C@@H]1CCCN1C(N)=O,ZINC001507273594
Cc1nc(C)c(C(=O)N[C@@H](C)CCNC(=O)C(C2CC2)C2CC2)[nH]1,ZINC001078590000
COC[C@H](C)CNC(=O)C(=O)NCc1nnnn1C1CC1,ZINC001345453410
C=CCn1c(SCCCC(C)=O)nnc1[C@@H]1COc2ccccc2O1,ZINC000477132372
Cc1nc(-c2ccccc2)oc1C(=O)N[C@H](C)C[C@@H]1CCCO1,ZINC000073265093
Cc1c([N+](=O)[O-])cc(C(=O)NCC[C@@H]2CC2(Cl)Cl)cc1[N+](=O)[O-],ZINC000857373294
COc1cccc([C@@H]2[C@H](NC(=O)NC[C@@]3(C)CCCS3)CC[N@H+]2C2CC2)c1,ZINC000487986132
CCCn1cc(C(=O)N2CC(NC(=O)C[C@H]3CCC[C@H]3C)C2)nn1,ZINC000993751643
C[C@H]1C[C@@H](NC(=O)c2cnc[nH]c2=O)CCN1C(=O)CC(C)(C)O,ZINC000955657222
Cc1ccccc1-c1cnc(CNCCNC(=O)C=C2CCC2)o1,ZINC001125556705
COC(=O)[C@H]1C[NH2+]CCCN1C(=O)CCCNC(=O)c1ccsc1,ZINC000592552386
CC[C@H](c1ccccc1OC)N(C)C(=O)Cc1cncn1C,ZINC000571714712
C[C@@H]([NH2+]Cc1ncnn1C(C)(C)C)[C@@H](C)c1ccccc1C(F)(F)F,ZINC000503043832
C[C@H]1C[C@@H](NC(=S)NC2(C)CC2)C[N@@H+]1C1CC1,ZINC000789268779
Cc1ccc(C[N@H+]2C[C@@H]3C[C@@H](CN(C(=O)c4cscn4)C3)C2)c(O)c1,ZINC001140949369
CO[C@@H]1CN(Cc2ccccn2)C[C@H]1NC(=O)CCN(C)c1cc[nH+]cc1,ZINC001212488874
O=C(NCC1([C@H]2CCCO2)CCC1)N[C@H](CO)c1ccc(F)cc1F,ZINC001551266620
C[C@@H]1CN(C(=O)CCS(C)(=O)=O)C[C@H]1C[NH2+]Cc1coc(C2CC2)n1,ZINC001106330277
C[C@@H](CC[NH2+]Cc1cc(C#N)ccc1F)NC(=O)C[C@@H]1C[C@H]1C1CC1,ZINC001753985631
Cc1cc(CN2CCN(C(=O)OC(C)(C)C)[C@H](C#N)C2)cc(C(F)(F)F)c1,ZINC001143454578
O=C(N[C@H]1CC12CCN(C(=O)[C@@H]1CCOC1)CC2)c1ccc[nH]1,ZINC000963029771
CCO[C@@H]1C[C@@H]1C(=O)N1CCCN(c2nc(C)ncc2C)CC1,ZINC001057097831
O=C(c1ncccn1)N1CCN(C(=O)C2(c3ccccn3)CC2)CC1,ZINC001011138877
C#CC[N@@H+](CC)[C@@H](C)C(=O)Nc1ccc2c(c1)OC1(CCCCC1)O2,ZINC000749154924
Cc1nc(CN2CC[C@H](NC(=O)C[C@H]3C=CCC3)C2)c(C)o1,ZINC001010092768
COc1ccc(OC)c([C@@H](O)CNCc2ccnc(Cl)c2Cl)c1,ZINC000290917513
Cc1ccc(C)c([C@@H](C)NC(=O)CN(c2cc(C)cc(C)c2)S(C)(=O)=O)c1,ZINC000022329101
C[N@@H+](CCCNC(=O)CC1CC1)Cc1cnc(C(F)(F)F)nc1,ZINC001231144957
COC(=O)[C@](C)(COC(=O)[C@@H]1CCC[C@@H](F)C1)c1ccccc1,ZINC001516844845
COC(=O)c1ccc(-c2cccc(NC(=O)NC(C)C)c2)o1,ZINC001202517199
C[N@H+]1CC[C@H]2[C@@H](CCCN2C(=O)c2cncc(Cl)c2)C1,ZINC000296639801
Cc1c[nH]c(C(=O)N2C[C@@H](C)[C@@H]([NH2+]CCc3c(F)cccc3F)C2)n1,ZINC000939291374
Cc1ocnc1CNC(=O)c1cc(Br)cnc1Cl,ZINC000157923987
CCOCc1nnc(C/C=C/c2ccc(C)cc2)o1,ZINC001117235301
CN1CC(=O)N(CCC(C)(C)C(=O)OC(C)(C)C)C1=O,ZINC000424609544
C=CCCC(=O)NC[C@]1(O)CCN(C(=O)[C@H](C)NC(C)=O)C1,ZINC001586257033
CNC(=O)c1cccc(CNC(=O)Cc2n[nH]c(=O)c3ccccc23)c1,ZINC000029221397
C[C@]1(C(=O)N2CC[C@@H](NC(=O)Cn3cnnn3)C2)C=CCC1,ZINC000939334220
CC(C)(C)C(=O)Cn1cc(C(=O)N[C@@H]2CCSc3ccccc32)nn1,ZINC000173675105
Cc1cc(C(=O)NC2CN(C(=O)CCC(C)C)C2)no1,ZINC001450264230
CN1CCO[C@H](C(=O)N2CC[C@@]3(CCN(C(=O)CC(N)=O)C3)C2)C1,ZINC000953133261
C[C@@]1(Cc2cc(Cl)cs2)CCC[N@H+]1[C@H]1CCN(C2CCOCC2)C1=O,ZINC000932922494
C=C(C)CCN1CC(O)(CNC(=O)c2cc(C)ccc2F)C1,ZINC001325281848
C=CCCO[C@H](C)C(=O)N[C@H]1C[C@H]2CC[C@@H]1[N@H+]2Cc1ncccc1C,ZINC001109038309
COc1ccc(-c2nsc(NC(=O)N(CCO)CCCO)n2)cc1,ZINC000558447267
COC(=O)n1ncc(C#N)c1NC(=O)c1cc(C)sc1-n1cccc1,ZINC001189312729
C[C@H]1CN(C(=O)/C=C/c2cc3c(c(Cl)c2)OCO3)CC[NH2+]1,ZINC000237517559
COc1ccc(COCC[N@H+]2[C@@H]3CC[C@H]2[C@@H](NC(=O)/C=C\C2CC2)C3)cc1,ZINC001109125258
CCOC(=O)c1csc(CN2CC[C@](C)(c3cccc(F)c3)C2)n1,ZINC000593041510
O=C(CCCc1c[nH]c2ccccc12)NC[C@H](O)COc1ccc(F)c(F)c1,ZINC000104931275
COCC#CCN1CC[C@H](N(C)C(=O)c2c(C)nc[nH]c2=O)C1,ZINC001269268201
COc1cc(C(=O)[O-])ccc1CCNC(=O)c1c(C)[nH]c(=O)[nH]c1=S,ZINC001599368142
CCC(NC(=O)[C@@H](C)N1C(=O)c2ccc(C)cc2C1=O)(C1CC1)C1CC1,ZINC000529792726
C[C@H](C(=O)N1CCN(c2ccccc2O)CC1)n1cccn1,ZINC000299208163
C[C@@H]1C[C@H](NC(=O)c2ccc(-c3ccccc3)[nH]2)CC[N@H+]1CCO,ZINC000948083442
COc1nn(C)cc1C(=O)N1CC[C@H]2CN(Cc3cncn3C)C[C@H]21,ZINC001076126124
C[N@@H+]1CC=C(CNC(=O)N[C@@H]2CCCC[C@H]2[NH+]2CCOCC2)CC1,ZINC000375049533
CCO[C@@H]1C[C@@H](Nc2[nH+]c3ccc(F)cc3n2C)[C@]12CCCO2,ZINC000431413564
Cc1cocc1C(=O)N1C[C@@H]2CC[C@H](NC(=O)C3=COCCC3)[C@H]2C1,ZINC000979903026
C[C@H](c1cnccn1)N1CC[C@]2(CCN(C(=O)[C@H]3C[C@H]4C[C@H]4C3)C2)C1,ZINC001041586175
CC(F)(F)C(=O)N[C@H]1CCN(C(=O)c2n[nH]c(=O)[n-]c2=O)C1,ZINC000937605770
CCC[C@@H](NC(=O)Cc1ccccc1)C(=O)Nc1ccc(C(=O)NC)cc1,ZINC000481927500
COc1cc([N+](=O)[O-])ccc1C(=O)N1CCO[C@H](CCF)C1,ZINC000600498001
CC(C)C[N@@H+]1CCC(F)(F)[C@H](CNC(=O)c2cc3c([nH]2)CCC3)C1,ZINC001046985449
C=C1CC(C)(C(=O)N[C@@H]2CN(C(=O)c3cc(CC)on3)CC[C@@H]2C)C1,ZINC001005260478
CC(C)c1ccc(C(=O)NCC(C)(C)CC(F)F)cn1,ZINC000881536342
CC(C)C[C@@H]1C[N@H+](CCCc2ccccc2)CCN1C(=O)[C@@H]1CCO[C@H](C)C1,ZINC000561546380
C[C@H](C(=O)NC[C@@]1(O)CCCc2ccccc21)[N@@H+]1CCc2ccccc2C1,ZINC000732290520
COC[C@](C)(NC(=O)[C@@H]1CC(=O)N(c2ccc(C)cc2)C1)C(=O)[O-],ZINC000262036009
Cc1ncc(C[N@@H+]2C[C@H]3CN(C(=O)Cc4ccc[nH]4)C[C@H]3C2)o1,ZINC001049224717
Cc1oncc1CN1CC[C@H](CNC(=O)CCn2cncn2)C1,ZINC001418656456
N#Cc1cccc(C(=O)n2[n-]c3ccnc(=O)c-3c2N)c1F,ZINC001190555164
CN[C@H](C(=O)N1CC[C@@H](CO)C1)c1cccc(Cl)c1Cl,ZINC001649141402
Cn1cnc(NC(=O)[C@@]2(C)COc3ccccc3O2)n1,ZINC000627513399
CCC[C@@H](C)CC(=O)N1CC[C@@H](N(C)C(=O)CCC2CCC2)C1,ZINC001293637324
C[C@@H]1[C@@H](NC(=O)CN2C(=O)NC(C)(C)C2=O)CCC[N@H+]1CCCF,ZINC000994341982
Cc1cn(-c2ccc(F)cc2)nc1C(=O)N[C@H](C)[C@@H]1CCC[N@@H+](C2CCC2)C1,ZINC000572181224
Cc1cc(NC(=O)[C@@H]2CC(=O)N(C(C)(C)C)C2)ccc1[N+](=O)[O-],ZINC000347172746
Cc1nc(C)c(C(=O)N2CC[NH+](C3CCC(C)CC3)CC2)nc1C,ZINC000185079052
CC(C)(C)C(=O)C(=O)N1CCC[C@@H]([NH2+]Cc2cc(C(C)(C)C)on2)C1,ZINC000998751788
CC(C)c1ccnc(N2CCN(C(=O)N[C@H]3C[C@@H](C)n4ncnc43)CC2)n1,ZINC000661543182
COc1ccc2c(c1)C[C@H]([N@@H+](C)[C@@H](C)Cc1ccccc1OC)C2,ZINC001168289753
Cc1sccc1C[NH+]1CCN(CC(=O)N[C@H]2CCC[C@H](C)C2)CC1,ZINC000351355653
CC(C)(C)OC(=O)NCCC1CN(Cc2cc(Cl)ccn2)C1,ZINC001139565861
Cc1[nH+]ccn1-c1ccc([C@@H](C)NC(=O)[C@H](C)C2C[NH2+]C2)cc1,ZINC000262421159
CC[C@H]1C[C@@H]([NH+]2CCC3(Cc4ccccc4O3)CC2)CCO1,ZINC001170232430
CO[C@@H]1CN(c2cc(N[C@H]3CCCO[C@H]3C(C)C)ncn2)C[C@H]1O,ZINC000450816320
Cc1ccc(O[C@H](Cc2ccccc2F)C(=O)[O-])cc1C,ZINC000225052314
Cc1c([C@@H](C)[NH2+][C@@H]2C[C@H]3CC[C@@H]2O3)cnn1-c1ccc(F)cc1,ZINC000178313542
CC(C)CS(=O)(=O)CC(=O)N(C)C[C@H]1CC1(C)C,ZINC000621054046
CN(C)c1cc(N[C@@H]2CCC[C@@H]3OCC[C@H]32)ncn1,ZINC000892919026
C[C@@H](NC(=O)[C@@H](C)n1cccn1)[C@H](C)NC(=O)[C@H](C)n1cccn1,ZINC000613955291
CC(C)Cc1ccc([C@H](C)NC(=O)C[NH2+][C@H](C[S@@](C)=O)c2ccccc2)cc1,ZINC000537162604
CCc1ccc([C@@H]2CCCN(C(=O)NC3CC[NH+](C[C@@H]4CCCO4)CC3)C2)cc1,ZINC000806813781
C[C@@H]1CN(C(=O)NCc2cccc(C[NH+](C)C)c2)CC[N@@H+](C2CC2)C1,ZINC000297214744
COC(=O)c1c(NC(=O)COc2ccc(C#N)cc2)sc2c1CCOC2,ZINC000416091075
CC[N@H+](C)C[C@@H]1CCN(C(=O)C(=O)NCc2csc(C(F)(F)F)c2)C1,ZINC000625553615
CC(=O)N[C@@H](CC(=O)NCCn1cnnn1)c1ccc(C)cc1,ZINC000816287030
C[C@@H](Cc1ccccc1Cl)NC(=O)C[C@@]1(O)CCC[N@@H+](C)C1,ZINC000900212453
CC#CC[C@@H](CO)NC(=O)c1cc(COc2cccc(C(C)=O)c2)on1,ZINC000649184202
CC[N@@H+](C)CCC(=O)N1CC[C@](C)(NC(=O)c2ccn[nH]2)C1,ZINC001400888486
CCC[C@@H](O)[C@H](CO)NC(=O)c1c(F)ccc(C)c1Br,ZINC000414019803
CC(=O)c1cccc(OCC(=O)N(C)Cc2nnc(C)s2)c1,ZINC000620833671
CC(C)c1ccc(C(=O)N2C[C@@H](O)[C@H](NC(=O)C[C@H]3CCOC3)C2)cn1,ZINC001023250187
COc1ccc(CC(=O)N2CC[C@](C)(CO)[C@@H](O)C2)cn1,ZINC001177878656
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CCC[C@H](CNS(N)(=O)=O)C1,ZINC000533281381
NC(=O)c1cccc(-c2ccc(SC3CC[NH2+]CC3)cc2)c1,ZINC001239886879
C=C[C@@H](C)ONC(=O)[C@H]1CC(=O)N(c2ccc(F)cc2)C1,ZINC000846543912
COCC[C@@H](NC(=O)CC1CCC(C)(C)CC1)C(=O)OC,ZINC000359813664
